ActivityId,AdvertisedTrainIdent,AdvertisedTimeAtLocation,EstimatedTimeAtLocation,TimeAtLocation,DelayMinutes,DelayStatus,IsCanceled,IsReplaced,DeviationDescription,FromLocation,TrackAtLocation,ProductDescription,OperationalTrainNumber,LastUpdated,DataFreshness
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:06:01.526983,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.526983,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:06:01.526983,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.526983,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:06:01.526983,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.526983,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.526983,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.526983,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:06:01.526983,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.526983,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:06:01.526983,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:06:01.759554,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.759554,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:06:01.759554,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.759554,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:06:01.759554,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.759554,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.759554,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.759554,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:06:01.759554,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:06:01.759554,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:06:01.759554,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:07:01.964481,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:07:01.964481,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:07:01.964481,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:07:01.964481,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:07:01.964481,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:07:01.964481,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:07:01.964481,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:07:01.964481,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:07:01.964481,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:07:01.964481,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:07:01.964481,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:08:02.305089,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:08:02.305089,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:08:02.305089,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:08:02.305089,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:08:02.305089,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:08:02.305089,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:08:02.305089,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:08:02.305089,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:08:02.305089,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:08:02.305089,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:08:02.305089,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:09:02.657620,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:09:02.657620,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:09:02.657620,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:09:02.657620,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:09:02.657620,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:09:02.657620,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:09:02.657620,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:09:02.657620,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:09:02.657620,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:09:02.657620,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:09:02.657620,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:10:03.110781,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:10:03.110781,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:10:03.110781,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:10:03.110781,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:10:03.110781,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:10:03.110781,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:10:03.110781,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:10:03.110781,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:10:03.110781,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:10:03.110781,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:10:03.110781,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:11:03.386957,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:11:03.386957,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:11:03.386957,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:11:03.386957,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:11:03.386957,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:11:03.386957,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:11:03.386957,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:11:03.386957,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:11:03.386957,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:11:03.386957,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:11:03.386957,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:12:03.641729,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:12:03.641729,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:12:03.641729,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:12:03.641729,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:12:03.641729,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:12:03.641729,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:12:03.641729,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:12:03.641729,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:12:03.641729,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:12:03.641729,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:12:03.641729,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:13:04.568021,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:13:04.568021,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:13:04.568021,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:13:04.568021,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:13:04.568021,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:13:04.568021,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:13:04.568021,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:13:04.568021,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:13:04.568021,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:13:04.568021,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:13:04.568021,SCHEDULED
1500adde-8f5d-819e-08dd-a185d7ffd93f,3050,2025-06-17T13:15:00.000+02:00,2025-06-17T13:23:00.000+02:00,,8,DELAYED,False,False,Fordonsfel,Kb,16,Västtågen,3050,2025-06-17T13:14:04.782041,IMMINENT
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:14:04.782041,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:14:04.782041,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:14:04.782041,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:14:04.782041,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:14:04.782041,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:14:04.782041,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:14:04.782041,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:14:04.782041,SCHEDULED
1500adde-8f5d-819e-08dd-a21af05fe546,1074,2025-06-17T18:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:14:04.782041,SCHEDULED
1500adde-8f5d-819e-08dd-a21b29937a2e,20176,2025-06-17T18:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:14:04.782041,SCHEDULED
1500adde-8f5d-819e-08dd-a21aed2f32f0,1034,2025-06-17T13:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:15:05.041089,IMMINENT
1500adde-8f5d-819e-08dd-a185f0948b53,429,2025-06-17T13:35:00.000+02:00,2025-06-17T14:00:00.000+02:00,,25,DELAYED,False,False,Prel. tid; Elfel; Tågkö,Cst,7,SJ Snabbtåg,429,2025-06-17T13:15:05.041089,IMMINENT
1500adde-8f5d-819e-08dd-a21aede2e071,1042,2025-06-17T14:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:15:05.041089,UPCOMING
1500adde-8f5d-819e-08dd-a185e7383e45,363,2025-06-17T14:40:00.000+02:00,2025-06-17T14:48:00.000+02:00,,8,DELAYED,False,False,Signalfel,Ksc,9,SJ Regional,20363,2025-06-17T13:15:05.041089,UPCOMING
1500adde-8f5d-819e-08dd-a21aee786930,1050,2025-06-17T15:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:15:05.041089,SCHEDULED
1500adde-8f5d-819e-08dd-a21aef1aba93,1058,2025-06-17T16:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:15:05.041089,SCHEDULED
1500adde-8f5d-819e-08dd-a21aefca2a10,1066,2025-06-17T17:22:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Dk.kh,x,Öresundståg,,2025-06-17T13:15:05.041089,SCHEDULED
1500adde-8f5d-819e-08dd-a21b297b55e8,20174,2025-06-17T17:55:00.000+02:00,,,,NO_ESTIMATE,True,False,CANCELED,Hd,x,Öresundståg,,2025-06-17T13:15:05.041089,SCHEDULED
